SYMBOL,dataset_corr_count
HPD,1
HPF1,2
HPGD,2
HPGDS,1
HPN,1
HPS1,2
HPS3,1
HPS5,2
HPS6,1
HPSE,1
HRAS,1
HRAT17,1
HRAT92,1
HRH1,3
HRH2,1
HRH3,1
HS1BP3,2
HS1BP3-IT1,1
HS2ST1,2
HS3ST1,1
HS3ST2,1
HS3ST3A1,1
HS3ST6,2
HS6ST1,1
HS6ST2,1
HS6ST3,1
HSBP1,1
HSBP1L1,2
HSD11B1-AS1,1
HSD11B2,1
HSD17B10,4
HSD17B11,1
HSD17B12,2
HSD17B3,1
HSD17B7,1
HSD17B7P2,2
HSD3B7,1
HSD52,1
HSDL2,1
HSF1,1
HSF2,2
HSF2BP,3
HSFX4,1
HSH2D,1
HSP90AA1,2
HSP90AB1,2
HSP90B1,1
HSPA12A,1
HSPA12B,1
HSPA13,3
HSPA1A,2
HSPA1L,1
HSPA6,2
HSPA7,1
HSPA8,3
HSPA9,2
HSPB1,1
HSPB2-C11orf52,2
HSPB6,2
HSPBAP1,1
HSPBP1,1
HSPD1,2
HSPE1,1
HSPE1-MOB4,1
HSPG2,1
HSPH1,1
HTATSF1,1
HTATSF1P2,2
HTD2,2
HTR1A,1
HTR1B,2
HTR1D,1
HTR2A,1
HTR2C,1
HTR7,2
HTR7P1,1
HTRA1,3
HTRA2,1
HTRA3,2
HTT,2
HTT-AS,3
HUNK,1
HUS1,1
HUWE1,2
HYAL2,2
HYAL4,1
HYDIN2,1
HYI,2
HYKK,1
HYLS1,1
HYOU1,1
HYPK,1
IARS1,1
IARS2,1
IATPR,1
IBA57,1
IBTK,1
ICA1,1
ICA1L,2
ICAM1,3
ICE1,3
ICMT,1
ICOSLG,1
ID1,2
ID2,1
ID2-AS1,2
ID3,2
ID4,1
IDH1,1
IDH1-AS1,1
IDH2,1
IDH2-DT,2
IDH3A,2
IDH3B,1
IDI1,1
IDNK,1
IDO1,1
IDO2,1
IDS,2
IDUA,3
IER2,1
IER3,3
IER3IP1,1
IER5,3
IER5L,2
IFFO1,1
IFFO2,1
IFI16,1
IFI27,1
IFI27L1,1
IFI27L2,1
IFI30,1
IFI35,1
IFI44,2
IFIH1,1
IFIT1,2
IFIT1B,2
IFIT2,2
IFIT3,1
IFIT5,1
IFITM1,1
IFITM2,1
IFITM3,1
IFITM4P,1
IFNAR1,1
IFNAR2,2
IFNGR1,2
IFNGR2,1
IFRD1,1
IFRD2,2
IFT122,3
IFT140,2
IFT172,1
IFT20,1
IFT43,1
IFT46,1
IFT57,2
IFT74,1
IFT74-AS1,2
IFT81,2
IFT88,1
IGBP1,1
IGF1,1
IGF1R,3
IGF2BP1,1
IGF2BP2,2
IGF2BP2-AS1,1
IGF2BP3,1
IGF2R,2
IGFBP1,1
IGFBP2,1
IGFBP3,1
IGFBP4,1
IGFBP6,1
IGFBP7,3
IGFBP7-AS1,1
IGFBPL1,1
IGHMBP2,2
IGSF10,1
IGSF21,1
IGSF23,1
IGSF3,1
IGSF5,1
IGSF9,1
IK,1
IKBIP,3
IKBKB,1
IKBKG,1
IKZF2,2
IKZF4,1
IL10RA,1
IL10RB,1
IL10RB-DT,2
IL11,1
IL12A,1
IL12A-AS1,2
IL12RB1,1
IL13RA1,1
IL13RA2,2
IL15,2
IL15RA,3
IL16,1
IL17B,1
IL17RA,2
IL17RC,1
IL17RD,1
IL17REL,1
IL18,1
IL18R1,2
IL19,1
IL1A,1
IL1B,1
IL1F10,1
IL1R1,2
IL1RAP,2
IL1RAPL1,1
IL1RL1,1
IL1RL2,2
IL20,1
IL20RA,1
IL20RB,2
IL22RA1,1
IL23A,1
IL2RB,2
IL31RA,1
IL32,3
IL33,1
IL34,1
IL37,1
IL3RA,1
IL4,1
IL4I1,1
IL4R,2
IL5RA,1
IL6,1
IL6R,2
IL6ST,1
IL7,1
IL7R,2
ILDR1,2
ILDR2,1
ILF2,2
ILF3-DT,1
ILK,2
ILKAP,2
ILRUN,2
IMMP1L,1
IMMP2L,3
IMMT,1
IMP3,2
IMPA1,1
IMPA2,1
IMPAD1,1
IMPDH2,2
IMPG2,1
INAFM2,2
INCENP,1
INF2,2
ING1,3
ING2,2
ING3,1
ING4,3
ING5,3
INGX,1
INHBA,1
INIP,1
INKA1,1
INO80,2
INO80B-WBP1,1
INO80C,1
INO80D,1
INO80E,1
INPP1,1
INPP4A,2
INPP4B,1
INPP5A,3
INPP5B,2
INPP5D,1
INPP5E,1
INPP5F,1
INPPL1,2
INSC,1
INSIG1,4
INSIG2,1
INSM1,1
INSM2,1
INSR,1
INSYN2B,1
INTS1,1
INTS10,1
INTS11,1
INTS12,2
INTS2,1
INTS3,1
INTS4,2
INTS4P1,1
INTS5,1
INTS6,2
INTS6-AS1,2
INTS6L-AS1,1
INTS7,1
INTS8,1
INTS9,1
INTU,2
IP6K1,2
IP6K2,3
IP6K3,1
IPCEF1,1
IPMK,2
IPO11-LRRC70,1
IPO5,1
IPO5P1,1
IPO8,3
IPO9,1
IPO9-AS1,1
IPPK,3
IQCB1,1
IQCD,1
IQCE,1
IQCF6,2
IQCG,2
IQCH,2
IQCH-AS1,1
IQCJ-SCHIP1,2
IQCJ-SCHIP1-AS1,1
IQCK,1
IQGAP1,1
IQGAP2,2
IQSEC1,1
IQSEC2,1
IQSEC3,1
IQUB,2
IRAK1BP1,1
IRAK2,1
IRAK3,2
IREB2,2
IRF1,1
IRF1-AS1,1
IRF2,2
IRF2BP1,1
IRF2BP2,2
IRF2BPL,2
IRF3,1
IRF6,1
IRF7,2
IRF9,1
IRGC,1
IRS1,1
IRS2,2
IRX1,1
IRX2,1
IRX3,2
IRX4,1
IRX5,1
ISCA1,1
ISCU,2
ISG15,1
ISG20,1
ISL1,1
ISL2,1
ISLR2,2
ISOC1,1
ISOC2,1
IST1,1
ISX,1
ISX-AS1,2
ISY1,2
ISY1-RAB43,2
ITCH,2
ITFG2-AS1,1
ITGA1,1
ITGA10,1
ITGA11,1
ITGA2,1
ITGA4,1
ITGA5,1
ITGA6,1
ITGA7,1
ITGA8,1
ITGA9-AS1,2
ITGAE,1
ITGAV,1
ITGB1,1
ITGB1BP1,1
ITGB3,2
ITGB3BP,1
ITGB4,1
ITGB5,2
ITGB6,2
ITGB8,2
ITGBL1,2
ITIH1,1
ITIH6,1
ITLN1,1
ITM2B,1
ITPA,1
ITPK1,3
ITPK1-AS1,1
ITPKA,2
ITPKB,1
ITPKB-IT1,1
ITPKC,1
ITPR1,1
ITPR2,2
ITPR3,1
ITPRID2,2
ITPRIP,2
ITPRIP-AS1,1
ITPRIPL1,2
ITPRIPL2,2
ITSN1,1
ITSN2,2
IVD,2
IVNS1ABP,1
IYD,1
IZUMO1,1
IZUMO2,1
IZUMO4,1
JADE1,1
JADE2,2
JADE3,1
JAG1,1
JAG2,1
JAGN1,1
JAK1,1
JAK3,1
JAKMIP2-AS1,1
JAKMIP3,1
JAM2,2
JAM3,1
JAML,1
JARID2,2
JARID2-AS1,1
JAZF1,1
JAZF1-AS1,2
JCAD,1
JDP2,2
JHY,2
JKAMP,2
JMJD1C,2
JMJD1C-AS1,1
JMJD6,2
JMJD7,1
JMJD8,1
JMY,2
JOSD1,1
JOSD2,2
JPH1,1
JPH2,1
JPH3,1
JPT2,1
JPX,2
JRK,1
JRKL,1
JTB,1
JUN,1
JUNB,3
JUND,2
JUP,2
KALRN,3
KANK1,2
KANK2,2
KANSL1,2
KANSL1L,2
KANSL3,1
KANTR,1
KARS1,1
KAT2A,1
KAT2B,1
KAT6A,2
KAT7,1
KAT8,1
KATNAL1,1
KATNAL2,1
KATNBL1,1
KATNBL1P6,1
KAZN,1
KBTBD11-OT1,1
KBTBD2,2
KBTBD7,2
KBTBD8,2
KC6,1
KCCAT198,1
KCCAT333,1
KCMF1,2
KCNA2,1
KCNAB1,1
KCNAB1-AS1,1
KCNAB1-AS2,1
KCNAB2,4
KCNC2,1
KCNC4,2
KCND2,1
KCND3,1
KCND3-AS1,1
KCND3-IT1,1
KCNE1B,4
KCNE3,1
KCNE4,1
KCNF1,1
KCNG1,1
KCNH2,1
KCNH5,1
KCNH6,1
KCNH7,1
KCNH8,1
KCNIP1-OT1,1
KCNIP2,1
KCNIP3,1
KCNIP4,1
KCNIP4-IT1,2
KCNJ1,1
KCNJ11,1
KCNJ12,1
KCNJ15,2
KCNJ16,1
KCNJ2,2
KCNJ6,1
KCNK1,1
KCNK2,1
KCNK3,1
KCNK6,2
KCNMA1,2
KCNMA1-AS3,1
KCNMB2,2
KCNMB3,1
KCNN2,1
KCNN3,1
KCNN4,1
KCNQ1,1
KCNQ1OT1,1
KCNQ3,1
KCNQ4,1
KCNQ5,1
KCNS1,1
KCNS2,1
KCNS3,1
KCNU1,1
KCNV1,1
KCNV2,1
KCTD1,1
KCTD10,2
KCTD11,1
KCTD12,1
KCTD13,1
KCTD14,1
KCTD15,1
KCTD16,1
KCTD17,1
KCTD19,1
KCTD2,1
KCTD20,1
KCTD21-AS1,1
KCTD3,1
KCTD5,1
KCTD6,2
KCTD7,1
KDELR1,1
KDELR2,1
KDELR3,2
KDM1A,1
KDM1B,1
KDM2A,1
KDM2B,3
KDM3A,3
KDM3B,1
KDM4A,1
KDM4A-AS1,2
KDM4B,1
KDM4C,1
KDM5C,3
KDM6A,1
KDM6B,3
KDM7A-DT,1
KDM8,3
KDR,1
KDSR,2
KEAP1,1
KHDC1,2
KHDC4,1
KHDRBS3,1
KHK,1
KHNYN,1
KHSRP,1
KIAA0040,1
KIAA0100,2
KIAA0232,4
KIAA0319L,1
KIAA0355,1
KIAA0513,3
KIAA0556,2
KIAA0586,1
KIAA0753,1
KIAA0825,1
KIAA0895,1
KIAA0895L,1
KIAA1211L,1
KIAA1217,2
KIAA1257,1
KIAA1324,1
KIAA1324L,2
KIAA1522,2
KIAA1549,2
KIAA1549L,1
KIAA1586,1
KIAA1614,2
KIAA1614-AS1,1
KIAA1671,1
KIAA1671-AS1,1
KIAA1755,2
KIAA1841,1
KIAA2012,1
KIAA2012-AS1,1
KIAA2026,1
KIDINS220,1
KIF11,1
KIF12,1
KIF13A,2
KIF13B,1
KIF14,1
KIF15,2
KIF16B,1
KIF17,4
KIF18A,1
KIF18B,3
KIF19,1
KIF1B,1
KIF1C,3
KIF20B,2
KIF21A,2
KIF21B,1
KIF22,2
KIF25,1
KIF26A,1
KIF26B-AS1,1
KIF27,1
KIF2A,2
KIF2B,1
KIF2C,1
KIF3B,2
KIF3C,2
KIF4A,1
KIF4B,1
KIF5B,1
KIF5C,1
KIF7,2
KIF9,2
KIF9-AS1,2
KIFC1,1
KIFC3,1
KIN,1
KIRREL1,1
KIRREL1-IT1,2
KIRREL3,1
KIRREL3-AS2,1
KISS1,1
KITLG,1
KIZ,2
KL,1
KLC1,1
KLF10,1
KLF11,1
KLF12,1
KLF13,3
KLF14,1
KLF15,1
KLF16,1
KLF2,1
KLF3,1
KLF3-AS1,1
KLF4,3
KLF5,1
KLF6,2
KLF7,2
KLF8,2
KLF9,2
KLHDC10,1
KLHDC7B,2
KLHDC8B,2
KLHDC9,1
KLHL1,1
KLHL11,2
KLHL12,1
KLHL13,2
KLHL15,1
KLHL17,2
KLHL18,2
KLHL20,1
KLHL21,2
KLHL22,1
KLHL23,2
KLHL24,1
KLHL26,2
KLHL29,1
KLHL3,1
KLHL31,1
KLHL32,1
KLHL35,1
KLHL36,2
KLHL38,1
KLHL42,2
KLHL6,1
KLHL7,1
KLHL7-DT,2
KLHL9,2
KLK11,1
KLK15,1
KLK2,1
KLK4,2
KLLN,1
KLRD1,1
KLRG1,1
KMO,1
KMT2A,3
KMT2B,1
KMT2C,1
KMT2D,1
KMT2E,3
KMT5A,2
KNSTRN,1
KNTC1,1
KPNA1,2
KPNA2,1
KPNA3,1
KPNA4,2
KPNA5,2
KPNA6,1
KPNB1,1
KPTN,1
KRAS,2
KRBA1,1
KRBA2,1
KRBOX4,1
KRCC1,1
KREMEN1,1
KRI1,1
KRR1,2
KRT12,1
KRT16P3,3
KRT17P1,1
KRT18P55,1
KRT19,1
KRT19P2,1
KRT20,1
KRT23,1
KRT24,1
KRT33B,1
KRT34,1
KRT37,1
KRT38,1
KRT42P,1
KRT7,1
KRT79,1
KRT8,1
KRT80,1
KRT86,1
KRTAP1-5,1
KRTAP13-1,1
KRTAP2-1,1
KRTAP4-7,2
KRTAP4-8,1
KRTAP5-5,1
KRTAP5-6,3
KRTCAP2,1
KRTCAP3,1
KSR1,3
KSR2,1
KTI12,1
KTN1,1
KTN1-AS1,1
KU-MEL-3,1
KXD1,1
KY,1
KYAT1,1
KYAT3,1
KYNU,2
L2HGDH,1
L3MBTL1,1
L3MBTL2-AS1,1
L3MBTL3,1
L3MBTL4,1
LACTB,2
LACTB2,1
LACTBL1,1
LAD1,1
LAGE3,2
LAMA1,1
LAMA2,1
LAMA3,1
LAMA4,1
LAMA4-AS1,1
LAMA5,2
LAMA5-AS1,1
LAMB1,1
LAMB2,1
LAMB3,1
LAMB4,1
LAMC1,2
LAMC2,1
LAMC3,1
LAMP1,1
LAMP2,3
LAMP5-AS1,1
LAMTOR1,1
LAMTOR2,2
LAMTOR3,1
LAMTOR4,1
LAMTOR5-AS1,2
LANCL1,1
LANCL2,2
LAP3,3
LAPTM4A,2
LAPTM4B,1
LAPTM5,1
LARGE1,1
LARP1,1
LARP1B,2
LARP4,1
LARP4B,1
LARP6,1
LARP7,2
LARS2,1
LASP1,1
LATS2,1
LAX1,1
LAYN,1
LBH,2
LBHD1,1
LBHD2,1
LBR,2
LCA5,3
LCA5L,1
LCAL1,1
LCE1F,1
LCK,1
LCLAT1,2
LCMT1-AS1,1
LCMT2,1
LCOR,3
LCORL,2
LCP1,1
LDB1,3
LDB2,2
LDB3,1
LDHB,1
LDHD,2
LDLR,2
LDLRAD1,1
LDLRAD3,1
LDLRAD4,1
LDLRAD4-AS1,1
LDLRAP1,1
LDOC1,2
LECT2,1
LEF1-AS1,1
LEKR1,2
LEMD2,2
LEMD3,1
LENG8,1
LENG8-AS1,1
LEO1,2
LEPR,1
LEPROT,1
LEPROTL1,1
LERFS,1
LETM2,1
LFNG,1
LGALS1,1
LGALS3,2
LGALS3BP,1
LGALS8,2
LGALS8-AS1,1
LGALSL,2
LGI1,1
LGI4,1
LGMN,1
LGR4,2
LGR4-AS1,2
LGR5,1
LGR6,1
LGSN,1
LHFPL2,2
LHFPL3-AS2,2
LHFPL6,3
LHPP,3
LHX2,2
LHX8,1
LHX9,1
LIF,1
LIF-AS1,1
LIFR,1
LIFR-AS1,2
LIG1,2
LIG3,1
LIG4,1
LIMA1,2
LIMCH1,2
LIMD1,2
LIMD2,3
LIMK1,1
LIMK2,1
LIMS1,2
LIMS2,2
LIMS3,1
LIMS3-LOC440895,1
LIMS4,2
LIN52,2
LIN54,2
LIN9,2
LINC-PINT,3
LINC-ROR,1
LINC00032,1
LINC00051,2
LINC00052,2
LINC00092,1
LINC00111,1
LINC00112,1
LINC00113,1
LINC00114,1
LINC00158,1
LINC00159,1
LINC00161,1
LINC00167,1
LINC00173,1
LINC00174,2
LINC00184,1
LINC00189,1
LINC00205,1
LINC00208,1
LINC00211,1
LINC00222,2
LINC00235,1
LINC00240,1
LINC00242,1
LINC00243,1
LINC00244,1
LINC002481,1
LINC00265,1
LINC00271,2
LINC00276,1
LINC00290,1
LINC00298,1
LINC00299,1
LINC00303,1
LINC00309,2
LINC00314,1
LINC00316,3
LINC00322,2
LINC00323,1
LINC00324,3
LINC00326,1
LINC00327,1
LINC00330,1
LINC00332,1
LINC00336,3
LINC00339,1
LINC00343,1
LINC00346,1
LINC00347,1
LINC00348,1
LINC00350,2
LINC00353,1
LINC00355,1
LINC00365,1
LINC00378,1
LINC00382,2
LINC00384,1
LINC00390,1
LINC00392,1
LINC00396,1
LINC00398,1
LINC00399,3
LINC00400,1
LINC00402,2
LINC00407,2
LINC00411,1
LINC00412,1
LINC00423,1
LINC00426,2
LINC00428,1
LINC00430,1
LINC00431,2
LINC00443,1
LINC00445,1
LINC00446,1
LINC00452,2
LINC00460,1
LINC00462,1
LINC00466,1
LINC00467,1
LINC00469,1
LINC00471,2
LINC00472,2
LINC00474,2
LINC00475,1
LINC00476,1
LINC00477,1
LINC00479,1
LINC00482,2
LINC00484,2
LINC00486,3
LINC00487,1
LINC00494,1
LINC00499,1
LINC00501,1
LINC00502,1
LINC00504,1
LINC00506,3
LINC00507,1
LINC00508,1
LINC00513,2
LINC00519,1
LINC00520,1
LINC00523,1
LINC00525,1
LINC00526,1
LINC00533,1
LINC00536,1
LINC00540,1
LINC00544,1
LINC00545,1
LINC00547,1
LINC00548,1
LINC00561,1
LINC00563,1
LINC00566,1
LINC00567,1
LINC00570,1
LINC00571,2
LINC00572,3
LINC00574,1
LINC00578,1
LINC00581,1
LINC00582,1
LINC00583,1
LINC00589,1
LINC00592,1
LINC00595,1
LINC00598,1
LINC00603,1
LINC00605,2
LINC00607,2
LINC00612,1
LINC00613,1
LINC00615,1
LINC00623,1
LINC00626,1
LINC00629,1
LINC00630,1
LINC00632,1
LINC00636,1
LINC00637,1
LINC00639,1
LINC00645,1
LINC00649,1
LINC00653,1
LINC00656,1
LINC00663,1
LINC00667,1
LINC00670,1
LINC00671,1
LINC00673,2
LINC00674,1
LINC00677,1
LINC00680,2
LINC00687,1
LINC00691,1
LINC00692,1
LINC00693,1
LINC00702,1
LINC00703,1
LINC00705,1
LINC00707,1
LINC00708,1
LINC00710,1
LINC00824,2
LINC00838,2
LINC00840,1
LINC00841,1
LINC00842,1
LINC00844,1
LINC00847,2
LINC00856,1
LINC00857,1
LINC00858,1
LINC00861,1
LINC00862,1
LINC00867,1
LINC00869,1
LINC00870,1
LINC00877,1
LINC00879,1
LINC00880,2
LINC00881,1
LINC00882,2
LINC00884,3
LINC00885,1
LINC00886,4
LINC00887,1
LINC00888,1
LINC00893,3
LINC00894,2
LINC00895,1
LINC00896,1
LINC00899,2
LINC00900,2
LINC00907,1
LINC00908,1
LINC00909,1
LINC00910,1
LINC00911,1
LINC00917,1
LINC00920,1
LINC00921,1
LINC00922,1
LINC00924,1
LINC00926,2
LINC00933,2
LINC00934,1
LINC00938,2
LINC00939,1
LINC00940,1
LINC00941,2
LINC00942,1
LINC00954,1
LINC00960,2
LINC00963,3
LINC00964,1
LINC00968,1
LINC00970,1
LINC00971,1
LINC00972,1
LINC00974,1
LINC00976,1
LINC00977,1
LINC00989,1
LINC00999,2
LINC01003,1
LINC01006,1
LINC01010,2
LINC01011,1
LINC01012,1
LINC01013,2
LINC01023,1
LINC01028,1
LINC01029,1
LINC01031,1
LINC01032,1
LINC01033,1
LINC01037,1
LINC01038,1
LINC01040,1
LINC01046,1
LINC01048,1
LINC01049,1
LINC01050,1
LINC01052,2
LINC01054,2
LINC01058,1
LINC01063,1
LINC01072,2
LINC01080,1
LINC01082,1
LINC01085,1
LINC01087,1
LINC01089,1
LINC01090,1
LINC01091,2
LINC01093,1
LINC01094,2
LINC01101,1
LINC01104,1
LINC01106,2
LINC01107,2
LINC01108,1
LINC01111,1
LINC01116,1
LINC01117,1
LINC01118,1
LINC01119,2
LINC01121,1
LINC01122,1
LINC01123,2
LINC01124,1
LINC01126,1
LINC01127,1
LINC01128,1
LINC01132,2
LINC01135,2
LINC01136,1
LINC01137,2
LINC01138,1
LINC01139,1
LINC01140,1
LINC01141,1
LINC01143,2
LINC01144,1
LINC01145,2
LINC01148,1
LINC01150,1
LINC01151,1
LINC01152,2
LINC01159,1
LINC01160,1
LINC01163,1
LINC01173,1
LINC01179,1
LINC01180,1
LINC01181,1
LINC01182,2
LINC01184,1
LINC01185,2
LINC01191,1
LINC01192,1
LINC01194,1
LINC01197,1
LINC01203,1
LINC01204,2
LINC01208,1
LINC01213,1
LINC01214,1
LINC01215,1
LINC01220,3
LINC01227,1
LINC01229,1
LINC01232,1
LINC01235,1
LINC01239,2
LINC01243,1
LINC01248,1
LINC01250,1
LINC01252,1
LINC01254,1
LINC01255,1
LINC01256,1
LINC01258,2
LINC01260,1
LINC01265,2
LINC01270,2
LINC01271,2
LINC01273,2
LINC01276,1
LINC01277,1
LINC01278,3
LINC01281,1
LINC01287,1
LINC01290,1
LINC01298,1
LINC01301,1
LINC01303,2
LINC01307,1
LINC01309,1
LINC01310,1
LINC01331,1
LINC01333,1
LINC01335,1
LINC01337,1
LINC01341,1
LINC01342,2
LINC01343,1
LINC01344,1
LINC01347,1
LINC01349,1
LINC01350,1
LINC01353,1
LINC01354,2
LINC01355,1
LINC01356,1
LINC01358,2
LINC01359,2
LINC01361,1
LINC01362,1
LINC01364,1
LINC01366,1
LINC01370,2
LINC01374,1
LINC01376,1
LINC01391,3
LINC01393,1
LINC01395,1
LINC01399,1
LINC01410,2
LINC01413,1
LINC01415,1
LINC01416,1
LINC01422,1
LINC01423,1
LINC01424,1
LINC01426,1
LINC01428,1
LINC01429,1
LINC01431,1
LINC01432,1
LINC01435,1
LINC01447,2
LINC01448,1
LINC01449,1
LINC01450,1
LINC01451,1
LINC01460,3
LINC01465,2
LINC01473,1
LINC01477,1
LINC01478,1
LINC01479,1
LINC01480,2
LINC01482,1
LINC01483,1
LINC01484,1
LINC01486,1
LINC01487,1
LINC01488,1
LINC01490,1
LINC01495,1
LINC01503,1
LINC01507,1
LINC01508,1
LINC01509,1
LINC01510,1
LINC01515,1
LINC01516,1
LINC01517,1
LINC01518,2
LINC01519,1
LINC01521,1
LINC01524,1
LINC01526,1
LINC01531,1
LINC01535,1
LINC01537,1
LINC01539,1
LINC01543,1
LINC01544,1
LINC01545,1
LINC01546,2
LINC01547,1
LINC01549,2
LINC01554,1
LINC01555,2
LINC01560,2
LINC01561,1
LINC01565,1
LINC01567,1
LINC01568,1
LINC01571,1
LINC01572,2
LINC01578,2
LINC01583,1
LINC01588,1
LINC01589,1
LINC01592,2
LINC01596,1
LINC01602,1
LINC01603,1
LINC01605,1
LINC01607,2
LINC01611,1
LINC01612,1
LINC01614,1
LINC01615,2
LINC01618,1
LINC01619,1
LINC01621,1
LINC01622,1
LINC01623,1
LINC01625,2
LINC01626,2
LINC01629,3
LINC01630,1
LINC01633,1
LINC01634,1
LINC01635,1
LINC01637,1
LINC01648,2
LINC01650,1
LINC01655,1
LINC01656,1
LINC01668,1
LINC01669,1
LINC01671,1
LINC01672,1
LINC01675,1
LINC01678,1
LINC01679,1
LINC01681,1
LINC01682,1
LINC01684,1
LINC01686,2
LINC01693,1
LINC01695,1
LINC01697,1
LINC01698,1
LINC01700,1
LINC01703,3
LINC01704,1
LINC01706,1
LINC01708,1
LINC01710,1
LINC01713,2
LINC01714,2
LINC01715,1
LINC01721,1
LINC01724,1
LINC01728,1
LINC01730,1
LINC01732,1
LINC01734,1
LINC01736,1
LINC01740,1
LINC01741,2
LINC01742,1
LINC01744,1
LINC01745,1
LINC01747,2
LINC01748,1
LINC01750,1
LINC01754,2
LINC01755,1
LINC01756,1
LINC01762,1
LINC01770,1
LINC01776,1
LINC01778,1
LINC01781,1
LINC01784,1
LINC01787,1
LINC01788,1
LINC01790,1
LINC01791,1
LINC01792,3
LINC01798,1
LINC01799,1
LINC01800,3
LINC01801,2
LINC01804,1
LINC01805,2
LINC01806,1
LINC01807,1
LINC01812,1
LINC01814,1
LINC01817,2
LINC01819,2
LINC01821,1
LINC01822,1
LINC01826,1
LINC01828,1
LINC01829,2
LINC01832,1
LINC01840,2
LINC01841,1
LINC01843,2
LINC01845,1
LINC01846,1
LINC01847,1
LINC01849,1
LINC01852,2
LINC01854,1
LINC01857,1
LINC01867,1
LINC01876,1
LINC01881,2
LINC01882,1
LINC01886,1
LINC01891,1
LINC01894,1
LINC01903,1
LINC01909,1
LINC01910,1
LINC01913,2
LINC01920,1
LINC01925,1
LINC01926,1
LINC01928,1
LINC01930,1
LINC01931,1
LINC01933,1
LINC01934,1
LINC01936,1
LINC01940,1
LINC01942,1
LINC01946,1
LINC01948,2
LINC01949,1
LINC01950,1
LINC01953,1
LINC01960,4
LINC01962,1
LINC01968,1
LINC01969,1
LINC01970,3
LINC01973,1
LINC01977,1
LINC01982,1
LINC01985,2
LINC01986,1
LINC01987,1
LINC01989,2
LINC01990,1
LINC01991,1
LINC02004,2
LINC02005,1
LINC02006,1
LINC02008,1
LINC02010,1
LINC02011,1
LINC02012,2
LINC02015,2
LINC02017,1
LINC02018,3
LINC02020,1
LINC02021,1
LINC02024,2
LINC02026,1
LINC02028,3
LINC02029,1
LINC02032,1
LINC02036,1
LINC02038,1
LINC02039,1
LINC02042,2
LINC02043,3
LINC02046,1
LINC02050,1
LINC02053,1
LINC02054,1
LINC02055,1
LINC02056,2
LINC02057,1
LINC02067,2
LINC02068,1
LINC02076,1
LINC02077,1
LINC02082,1
LINC02085,2
LINC02089,1
LINC02090,2
LINC02093,1
LINC02097,1
LINC02098,2
LINC02101,1
LINC02102,1
LINC02103,1
LINC02104,1
LINC02105,1
LINC02106,1
LINC02109,1
LINC02111,1
LINC02112,1
LINC02115,1
LINC02118,1
LINC02120,1
LINC02126,1
LINC02130,1
LINC02133,1
LINC02139,1
LINC02140,1
LINC02141,1
LINC02145,1
LINC02149,1
LINC02154,1
LINC02156,2
LINC02159,1
LINC02160,1
LINC02162,1
LINC02167,1
LINC02168,1
LINC02169,3
LINC02171,1
LINC02173,1
LINC02175,2
LINC02181,1
LINC02182,1
LINC02186,1
LINC02188,1
LINC02192,1
LINC02198,1
LINC02199,1
LINC02205,2
LINC02206,1
LINC02210-CRHR1,1
LINC02211,1
LINC02213,1
LINC02217,1
LINC02219,1
LINC02223,1
LINC02225,1
LINC02227,1
LINC02230,1
LINC02233,1
LINC02234,1
LINC02236,1
LINC02237,1
LINC02238,1
LINC02239,1
LINC02240,1
LINC02241,1
LINC02245,2
LINC02246,1
LINC02247,1
LINC02254,1
LINC02256,2
LINC02257,1
LINC02259,1
LINC02261,1
LINC02265,1
LINC02266,1
LINC02267,1
LINC02269,1
LINC02270,1
LINC02273,1
LINC02280,1
LINC02282,1
LINC02288,2
LINC02289,1
LINC02292,1
LINC02297,1
LINC02298,1
LINC02301,1
LINC02302,1
LINC02310,1
LINC02313,2
LINC02315,1
LINC02322,1
LINC02323,1
LINC02324,2
LINC02329,1
LINC02332,1
LINC02333,2
LINC02343,2
LINC02344,1
LINC02345,1
LINC02346,2
LINC02347,1
LINC02348,1
LINC02349,1
LINC02352,2
LINC02353,1
LINC02355,1
LINC02360,1
LINC02361,1
LINC02362,1
LINC02363,1
LINC02367,1
LINC02374,1
LINC02376,1
LINC02380,1
LINC02381,1
LINC02383,1
LINC02384,1
LINC02387,1
LINC02388,1
LINC02389,1
LINC02392,1
LINC02393,1
LINC02395,1
LINC02397,1
LINC02398,1
LINC02399,2
LINC02403,1
LINC02405,1
LINC02410,1
LINC02411,1
LINC02412,2
LINC02420,1
LINC02421,1
LINC02422,1
LINC02425,1
LINC02427,1
LINC02429,1
LINC02432,1
LINC02436,1
LINC02447,1
LINC02450,1
LINC02458,1
LINC02459,1
LINC02461,1
LINC02462,1
LINC02468,1
LINC02471,1
LINC02472,1
LINC02476,1
LINC02478,3
LINC02479,2
LINC02482,1
LINC02483,1
LINC02484,1
LINC02493,1
LINC02495,1
LINC02502,1
LINC02506,1
LINC02508,1
LINC02509,1
LINC02510,1
LINC02511,1
LINC02513,2
LINC02514,1
LINC02516,1
LINC02518,1
LINC02521,1
LINC02523,1
LINC02525,1
LINC02527,1
LINC02528,1
LINC02530,1
LINC02532,1
LINC02533,2
LINC02535,1
LINC02538,1
LINC02539,1
LINC02541,1
LINC02542,2
LINC02544,1
LINC02546,1
LINC02547,2
LINC02550,1
LINC02551,1
LINC02554,1
LINC02562,1
LINC02564,2
LINC02569,1
LINC02574,1
LINC02578,1
LINC02579,1
LINC02580,3
